Disposition,Right_ascension,Declination,Transit_epoch,orbital_period,Transit_duration,Transit_depth,Planet_radius,Insolation_flux,Equilibrium_temp,Magnitude,Stellar_temperature,Stellar_surface_ gravity,Stellar_radius,Planet_name
CP,285.82233,45.711891,2454975.042,12.00089667,3.266,421,1.47,37.81,632,15.563,5195,4.598,0.69,Kepler-1221 b
CP,294.88965,49.379768,2454965.467,1.916940872,1.4243,105,0.89,571.25,1246,14.1,5083,4.468,0.872,Kepler-1222 b
CP,285.29575,44.55275,2454966.794,16.3012727,3.974,260,1.54,22.73,557,14.61,4873,4.558,0.796,Kepler-1223 b
CP,286.62576,37.5373,2454967.037,13.32354078,3.873,117,1.32,136.61,872,12.867,6113,4.341,1.218,Kepler-1224 b
CP,290.6333,40.13699,2454971.403,7.01074295,2.1787,223,3.76,1054.63,1453,14.689,5814,3.745,2.476,Kepler-1225 b
CP,296.37692,50.621471,2454968.754,17.2922631,7.042,203,2.13,101.22,809,14.15,5936,4.261,1.299,Kepler-1226 b
CP,287.06638,41.874908,2454999.508,94.289223,4.102,505,2.11,4.39,369,14.183,5632,4.537,0.904,Kepler-1227 b
CP,296.55307,46.96629,2454965.426,0.577369336,1.0852,400,1.42,2239.26,1757,14.859,5255,4.617,0.716,Kepler-1228 b
CP,297.48669,46.996712,2455022.262,86.829519,7.464,751,1.68,0.35,196,15.474,3576,4.791,0.463,Kepler-1229 b
CP,296.99863,42.78196,2454968.092,17.23232894,4.5568,510,2.79,105.47,817,14.061,6086,4.274,1.216,Kepler-123 b
CP,296.99863,42.78196,2454977,26.6951944,4.576,133,1.4,58.81,706,14.061,6086,4.274,1.216,Kepler-123 c
CP,283.2645,41.711449,2454969.583,9.95667035,3.534,587,3.41,189.48,946,15.309,6165,4.365,1.115,Kepler-1230 b
CP,288.58835,42.605659,2454970.458,10.41728722,4.125,210,1.64,135.34,870,14.746,5557,4.288,1.151,Kepler-1231 b
CP,296.55005,49.102322,2454973.754,26.7838935,4.584,365,1.59,17.69,523,14.803,5242,4.512,0.856,Kepler-1232 b
CP,297.37509,46.662209,2454998.421,45.126216,6.656,373,2.32,31.54,604,14.689,6499,4.378,1.169,Kepler-1233 b
CP,287.52203,51.375858,2454969.556,11.94019101,2.866,632,1.86,35.99,625,15.912,5073,4.607,0.748,Kepler-1234 b
CP,284.90302,43.95396,2454965.274,4.16056658,2.61,75.8,0.7,222.54,985,13.889,5481,4.574,0.815,Kepler-1235 b
CP,295.62469,42.545898,2454980.563,31.0572947,3.401,637,1.85,12.57,480,15.956,5395,4.615,0.734,Kepler-1236 b
CP,295.62927,44.69062,2454983.152,84.5733346,5.762,892,2.59,4.26,366,15.758,5418,4.543,0.888,Kepler-1237 b
CP,297.90579,40.162861,2454968.533,4.14789051,3.829,138,1.93,878.32,1389,14.725,6150,4.223,1.417,Kepler-1238 b
CP,293.12738,42.320099,2454968.216,5.19103699,4.222,290,1.92,462.91,1183,15.438,6321,4.417,1.125,Kepler-1239 b
CP,286.75278,49.064911,2454964.581,3.41045981,2.866,136,1.06,149.88,892,14.139,4983,4.66,0.651,Kepler-124 b
CP,286.75278,49.064911,2454964.792,13.82142084,3.985,765,2.2,23.15,560,14.139,4983,4.66,0.651,Kepler-124 c
CP,286.75278,49.064911,2454986.845,30.9505927,5.394,301,1.51,7.91,428,14.139,4983,4.66,0.651,Kepler-124 d
CP,282.99973,40.557449,2454967.015,4.86638504,2.296,144,1.32,372.7,1121,13.987,5688,4.333,1.111,Kepler-1240 b
CP,294.57623,38.45697,2454968.513,18.5525162,4.385,772,2.53,33.14,612,15.714,5569,4.566,0.829,Kepler-1241 b
CP,284.6062,41.196381,2454968.451,13.62801048,3.5374,913,3.28,39.48,639,15.462,5052,4.48,0.855,Kepler-1242 b
CP,294.00946,42.880772,2454973.53,16.83203175,4.031,326,1.86,53.44,690,14.834,5518,4.4,1.008,Kepler-1243 b
CP,282.30121,46.516201,2454965.215,3.70429015,3.37,55.7,1.45,2708.57,1839,12.402,6732,3.958,1.927,Kepler-1244 b
CP,290.74432,43.26078,2454965.857,4.35407371,2.427,277,1.63,279.53,1043,15.404,5455,4.421,0.909,Kepler-1245 b
CP,290.74432,43.26078,2454966.036,2.936587946,1.8952,280,1.77,473.18,1190,15.404,5455,4.421,0.909,Kepler-1245 c
CP,287.65741,48.982159,2454969.055,11.32269749,3.517,311,1.51,22.24,554,15.006,4563,4.624,0.642,Kepler-1246 b
CP,294.53354,46.618271,2454968.519,13.71218522,2.437,787,2.47,49.26,676,15.935,5550,4.562,0.831,Kepler-1247 b
CP,288.0593,51.35445,2454969.393,7.46718958,3.633,75.7,1.04,271.25,1035,12.77,6161,4.399,1.169,Kepler-1248 b
CP,296.89484,44.37178,2454980.419,24.3344939,6.557,323,1.74,41.3,647,15.373,6091,4.487,0.967,Kepler-1249 b
CP,298.25812,47.604939,2455004.088,4.164384505,1.8464,2340,2.54,28.75,590,14.752,3808,4.754,0.508,Kepler-125 b
CP,298.25812,47.604939,2454965.967,5.77440326,1.768,245,0.8,18.6,529,14.752,3808,4.754,0.508,Kepler-125 c
CP,287.79385,45.98024,2454964.835,2.607545159,1.3916,352,2.07,993.79,1431,15.618,6147,4.435,1.096,Kepler-1250 b
CP,292.11517,49.256432,2454966.551,45.0909201,4.605,436,2.44,13.27,487,14.976,5790,4.528,0.9,Kepler-1251 b
CP,298.95032,46.692799,2454968.533,15.0539886,4.422,222,1.44,46.3,665,14.503,5475,4.479,0.818,Kepler-1252 b
CP,283.8851,47.637218,2454993.3,68.8861017,5.925,144,1.47,14.91,501,12.464,5753,4.2,1.222,Kepler-1253 b
CP,285.17334,48.770039,2454967.393,9.99115241,2.657,392,1.68,44.77,660,15.311,4838,4.524,0.796,Kepler-1254 b
CP,285.17334,48.770039,2454967.037,3.60082855,1.938,296,1.36,174.45,927,15.311,4838,4.524,0.796,Kepler-1254 c
CP,285.17334,48.770039,2454966.964,5.72716067,2.23,311,1.4,93.96,794,15.311,4838,4.524,0.796,Kepler-1254 d
CP,295.23926,42.726479,2454965.177,36.292017,8.198,375,3.1,54.91,694,15.251,5843,4.069,1.615,Kepler-1255 b
CP,291.4743,44.68351,2454973.357,12.4128518,4.298,108,1.5,179.24,933,13.539,5945,4.196,1.346,Kepler-1256 b
CP,296.07568,45.62706,2454964.688,2.66831274,2.4141,266,1.48,581.38,1252,15.553,5806,4.528,0.899,Kepler-1257 b
CP,285.40494,49.99474,2454966.318,0.984941669,1.9724,81.4,1.49,7044.68,2335,13.835,5825,4.046,1.662,Kepler-1258 b
CP,297.84149,46.967682,2454964.98,0.663085361,1.1522,323,1.6,1894.94,1681,15.304,5172,4.6,0.767,Kepler-1259 b
CP,289.34732,44.208511,2455005.793,10.49566303,4.7356,106,1.34,244.59,1009,10.5,6214,4.238,1.297,Kepler-126 b
CP,289.34732,44.208511,2454973.295,21.86965714,5.5177,126,1.51,92,790,10.5,6214,4.238,1.297,Kepler-126 c
CP,289.34732,44.208511,2455078.043,100.2830675,10.8636,351,2.51,12.07,475,10.5,6214,4.238,1.297,Kepler-126 d
CP,295.59125,42.555241,2454971.428,19.1187425,6.805,218,2.33,108.48,823,14.838,5862,4.148,1.463,Kepler-1260 b
CP,285.23245,48.806721,2454974.456,48.4313003,4.03,886,2.78,5.81,396,15.605,4891,4.516,0.805,Kepler-1261 b
CP,288.77182,42.213219,2454973.904,8.679037,2.864,302,1.79,191.84,949,15.18,6117,4.42,1.027,Kepler-1262 b
CP,286.48364,46.752621,2454966.06,4.5513988,2.457,189,1.13,159.65,907,15.035,5009,4.491,0.84,Kepler-1263 b
CP,289.88437,45.211498,2454964.51,0.968527683,1.3672,115,1.21,1867,1677,14.511,5580,4.538,0.886,Kepler-1264 b
CP,284.58578,47.079529,2454965.252,6.49441464,2.344,357,1.75,68.05,732,15.602,4769,4.557,0.742,Kepler-1265 b
CP,285.86929,42.728088,2454987.571,28.4750006,4.718,764,2.64,13.5,489,15.86,4996,4.497,0.831,Kepler-1266 b
CP,285.86929,42.728088,2455186.341,4.86634094,1.885,367,1.94,142.39,881,15.86,4996,4.497,0.831,Kepler-1266 c
CP,299.16953,43.44109,2454977.115,13.0313583,4.521,573,2.88,84.94,774,15.829,5514,4.345,1.071,Kepler-1267 b
CP,287.83847,43.153229,2454965.414,40.9905002,7.336,297,2.41,36.5,627,15.272,5842,4.17,1.41,Kepler-1268 b
CP,287.80557,45.340549,2454995.905,37.3331165,7.643,188,2.5,44.17,657,13.611,5623,4.079,1.588,Kepler-1269 b
CP,285.19,46.027962,2454974.513,14.4359459,3.414,107,1.46,144.45,884,11.485,6075,4.264,1.352,Kepler-127 b
CP,285.19,46.027962,2455042.067,29.39337161,7.0445,327,2.5,55.98,698,11.485,6075,4.264,1.352,Kepler-127 c
CP,285.19,46.027962,2455005.547,48.6303805,7.0805,340,2.48,28.6,590,11.485,6075,4.264,1.352,Kepler-127 d
CP,286.71564,48.645279,2454970.121,6.03355539,10.049,89.5,3.34,1540.84,1598,13.274,4924,3.356,3.588,Kepler-1270 b
CP,286.3443,37.411968,2454967.367,3.02558494,3.0008,128,1.62,1148.47,1484,13.925,6123,4.263,1.263,Kepler-1271 b
CP,285.21985,38.805882,2454970.157,51.1319346,6.019,382,2.43,20.36,542,14.423,6071,4.353,1.107,Kepler-1272 b
CP,285.80322,44.873428,2454991.118,28.6253502,4.551,653,2.38,25.54,573,15.826,5774,4.508,0.941,Kepler-1273 b
CP,284.59372,46.44978,2454965.788,6.98141327,6.527,38,1.42,865.81,1384,11.752,6054,3.923,2.163,Kepler-1274 b
CP,293.50049,44.932461,2454967.953,3.65690909,2.064,107,1.32,828.52,1368,14.46,6078,4.294,1.271,Kepler-1275 b
CP,287.85699,40.54718,2454976.066,12.5722897,4.765,86.5,1.09,145.82,886,12.885,6084,4.319,1.169,Kepler-1276 b
CP,295.10242,40.572392,2454985.873,40.8366307,4.956,265,1.5,14.3,496,14.05,5529,4.457,0.925,Kepler-1277 b
CP,282.95694,42.825619,2454966.984,3.23941775,2.569,77.4,0.77,511.14,1213,13.658,6075,4.541,0.858,Kepler-1278 b
CP,288.09564,40.365971,2454978.364,23.4772553,6.735,141,1.34,70.05,738,13.973,6384,4.361,1.121,Kepler-1279 b
CP,282.49222,43.980209,2455008.954,15.0896415,4.3349,77.8,1.42,207.64,968,11.39,6063,4.061,1.613,Kepler-128 b
CP,282.49222,43.980209,2454986.375,22.8030252,4.768,62.9,1.29,119.6,843,11.39,6063,4.061,1.613,Kepler-128 c
CP,293.57394,45.384541,2455014.324,66.5576728,10.532,214,4.96,77.68,757,14.074,5734,3.591,3.405,Kepler-1280 b
CP,295.35446,48.5154,2454966.85,3.11604194,1.7763,345,1.59,375.55,1123,15.79,5591,4.559,0.86,Kepler-1281 b
CP,290.17618,46.698341,2454966.655,2.131945045,1.8061,269,1.66,955.16,1418,15.545,5845,4.469,1.013,Kepler-1282 b
CP,295.46234,40.77697,2454972.417,12.9462567,9.568,169,1.13,80.34,764,15.079,6058,4.54,0.867,Kepler-1283 b
CP,291.27899,47.687649,2454966.403,0.664074145,1.0925,213,1.19,1998.48,1703,15.645,5178,4.585,0.797,Kepler-1284 b
CP,281.83533,44.155918,2454975.745,14.7966306,5.613,56.1,0.98,138.25,874,11.714,6175,4.299,1.307,Kepler-1285 b
CP,280.25839,43.835758,2454969.89,11.25401871,4.759,433,2.42,147.13,888,15.166,5995,4.351,1.118,Kepler-1286 b
CP,289.13467,47.062988,2454972.632,11.47685263,2.756,241,1.58,94.94,796,15.051,5550,4.384,1.032,Kepler-1287 b
CP,285.7135,41.605885,2454964.608,2.7612237,3.681,66.8,1.84,3906.36,2017,13.321,6381,3.897,2.232,Kepler-1288 b
CP,296.38882,41.040569,2454965.268,7.99022379,3.273,166,1.97,361.73,1113,14.59,5689,4.065,1.542,Kepler-1289 b
CP,285.31125,47.848564,2455009.819,15.79196594,7.2772,203,2.4,161.97,910,11.696,5758,4.072,1.704,Kepler-129 b
CP,285.31125,47.848564,2455041.794,82.2001239,10.627,234,2.57,17.96,525,11.696,5758,4.072,1.704,Kepler-129 c
CP,290.68524,43.859638,2454966.936,4.69505576,3.058,240,1.49,343.6,1098,15.711,5999,4.494,0.959,Kepler-1290 b
CP,289.37704,40.00116,2454972.574,8.63050092,3.144,326,1.43,70.63,739,15.868,5352,4.599,0.764,Kepler-1291 b
CP,284.90573,43.949162,2454964.979,3.27645723,2.219,323,1.71,482.56,1195,15.934,5812,4.504,0.963,Kepler-1292 b
CP,290.02591,48.335949,2454969.427,5.57654782,3.673,53.6,0.92,462.81,1183,13.383,6187,4.341,1.238,Kepler-1293 b
CP,291.2681,44.48819,2455079.987,115.6863392,4.65,946,3.52,6.09,401,15.174,5800,4.327,1.149,Kepler-1294 b
CP,291.39786,45.588558,2454965.575,3.81371423,1.973,281,1.37,264.63,1029,15.89,5547,4.571,0.82,Kepler-1295 b
CP,292.12521,41.40781,2454967.414,8.38395796,5.2,109,3.24,645.64,1285,14.667,5405,3.741,2.605,Kepler-1296 b
CP,289.95651,47.02039,2454966.08,1.68189051,2.992,83.2,1.27,2432.14,1790,14.812,5827,4.191,1.374,Kepler-1297 b
CP,284.42273,49.10622,2454969.88,7.12815163,5.522,45.9,1.36,839.5,1373,11.392,6311,3.998,1.994,Kepler-1298 b
CP,286.15015,37.411369,2454975.348,19.9401211,4.283,759,2.42,28.29,588,15.922,5623,4.596,0.763,Kepler-1299 b
CP,286.97119,46.868359,2454953.566,1.763587535,3.16877,4590,21.42,37958.27,3559,9.958,9107,3.867,3.031,Kepler-13 b
CP,288.45065,40.245327,2454972.067,8.45744892,3.2893,77.4,1.02,220.05,982,11.529,5903,4.304,1.137,Kepler-130 b
CP,288.45065,40.245327,2455015.103,27.50871575,5.9291,639,2.98,45.66,663,11.529,5903,4.304,1.137,Kepler-130 c
CP,288.45065,40.245327,2455034.155,87.5177787,2.55,137,1.85,9.76,451,11.529,5903,4.304,1.137,Kepler-130 d
CP,289.03302,40.086891,2454977.724,22.2420032,7.532,63.5,2.04,195.54,954,12.816,5979,3.854,2.164,Kepler-1300 b
CP,286.60416,42.440319,2454972.655,9.08233411,2.008,297,1.35,68.75,734,15.4,5354,4.587,0.788,Kepler-1301 b
CP,290.98923,50.30806,2454968.541,8.83929462,1.719,316,1.94,86.5,778,15.102,5330,4.491,0.87,Kepler-1302 b
CP,284.28714,42.35561,2454968.637,7.56126152,2.851,181,1.2,149.17,891,14.64,5853,4.529,0.895,Kepler-1303 b
CP,285.27643,39.446911,2454976.755,16.1289679,6.271,389,2.94,61.87,715,15.022,5392,4.314,1.087,Kepler-1304 b
CP,297.33945,46.347252,2454973.654,13.5631157,5.438,336,1.75,68.41,733,15.785,5853,4.529,0.895,Kepler-1305 b
CP,294.47833,46.945862,2454966.908,16.2959916,2.116,370,1.83,49.81,678,15.243,5495,4.442,0.961,Kepler-1306 b
CP,292.86984,46.741859,2454978.242,18.0161227,4.016,500,2.39,82.38,768,15.394,6245,4.406,1.065,Kepler-1307 b
CP,285.92889,38.520981,2454966.316,2.10433534,1.1168,242,0.79,45.34,662,14.488,3605,4.837,0.433,Kepler-1308 b
CP,298.73523,40.76416,2454976.823,28.8431751,3.171,757,2.66,13.77,491,15.652,5151,4.528,0.785,Kepler-1309 b
CP,288.53082,40.942299,2455003.599,16.09196369,2.8943,416,2.13,62.74,718,11.525,5680,4.414,1.016,Kepler-131 b
CP,288.53082,40.942299,2454987.417,25.5172744,4.735,66.8,0.83,33.91,615,11.525,5680,4.414,1.016,Kepler-131 c
CP,283.92004,40.740131,2454965.856,0.679336747,1.2188,241,1.4,2982.78,1883,14.159,5440,4.491,0.913,Kepler-1310 b
CP,289.65125,43.824421,2454973.008,11.1726723,6.106,76.8,1.5,255.06,1019,13.349,5616,4.004,1.674,Kepler-1311 b
CP,289.65125,43.824421,2454966.016,2.53573284,3.989,68,1.36,1842.18,1671,13.349,5616,4.004,1.674,Kepler-1311 c
CP,289.65125,43.824421,2455105.386,197.5111484,11.106,2580,9.52,5.54,391,13.349,5616,4.004,1.674,Kepler-1311 d
CP,292.97125,41.03577,2454965.491,5.448321078,2.2213,529,2.17,215.95,978,12.43,5721,4.517,0.905,Kepler-1312 b
CP,292.97125,41.03577,2454964.85,1.116127169,1.3235,109,1,1797.63,1659,12.43,5721,4.517,0.905,Kepler-1312 c
CP,292.38855,42.233261,2454964.635,3.833087643,1.51,461,2.25,247.8,1012,11.799,5397,4.543,0.831,Kepler-1313 b
CP,294.23764,45.197105,2454966.729,5.424749327,1.139,7680,5.15,36.05,625,16.406,4137,4.658,0.591,Kepler-1314 b
CP,295.82144,46.053028,2454964.966,0.843379985,1.4474,343,1.7,1329.99,1541,14.975,4818,4.481,0.856,Kepler-1315 b
CP,295.82144,46.053028,2454967.495,6.56606941,1.8455,402,1.83,86.27,777,14.975,4818,4.481,0.856,Kepler-1315 c
CP,298.83588,40.29314,2455001.298,87.9724227,14.638,867,3.39,9.37,446,14,5837,4.305,1.159,Kepler-1316 b
CP,291.61188,42.115971,2454965.049,0.568874717,1.2177,378,1.49,2473.19,1796,15.23,5223,4.593,0.78,Kepler-1317 b
CP,290.37631,41.150742,2455101.134,213.258526,7.768,1990,2.72,0.39,202,15.165,4477,4.649,0.637,Kepler-1318 b
CP,290.95615,49.366398,2454964.666,2.8867624,0.9879,632,1.24,22.75,557,14.717,3483,4.875,0.389,Kepler-1319 b
CP,283.23581,41.34304,2455001.863,6.17817366,3.2601,102,1.22,324.69,1082,11.818,5931,4.322,1.101,Kepler-132 b
CP,283.23581,41.34304,2455002.64,6.41491277,3.3629,121,1.4,309.12,1069,11.818,5931,4.322,1.101,Kepler-132 c
CP,283.23581,41.34304,2455012.421,18.01019956,3.516,178,1.93,77.99,758,11.818,5931,4.322,1.101,Kepler-132 d
CP,283.23581,41.34304,2455072.221,110.2867031,4.427,145,1.41,6.96,414,11.818,5931,4.322,1.101,Kepler-132 e
CP,288.43359,40.380878,2454965.067,0.868386354,1.066,489,1.52,880.33,1389,15.898,4792,4.627,0.704,Kepler-1320 b
CP,294.52859,46.640968,2454972.544,11.12827427,2.6118,6060,4.04,6.52,408,16.835,3640,4.744,0.503,Kepler-1321 b
CP,294.52859,46.640968,2454966.372,2.226496196,1.7073,1840,2.1,55.76,697,16.835,3640,4.744,0.503,Kepler-1321 c
CP,294.52859,46.640968,2454967.666,5.72084599,2.744,1320,1.78,15.84,509,16.835,3640,4.744,0.503,Kepler-1321 d
CP,293.20453,45.435398,2454965.125,0.962864171,1.6802,304,1.52,1828.67,1666,15.81,5704,4.575,0.804,Kepler-1322 b
CP,293.20453,45.435398,2454968.968,6.46004728,1.979,394,1.8,144.06,883,15.81,5704,4.575,0.804,Kepler-1322 c
CP,292.87228,46.098881,2454965.251,0.929906166,1.743,109,1.48,6514.57,2291,12.41,6039,4.169,1.413,Kepler-1323 b
CP,291.18497,40.311211,2454967.117,4.11585514,1.4858,426,1.93,151.55,895,15.141,4827,4.508,0.823,Kepler-1324 b
CP,285.01721,42.085381,2454993.219,33.878639,6.194,700,3.52,24,564,15.16,5533,4.348,1.072,Kepler-1325 b
CP,296.22214,39.268959,2454964.612,42.3520039,7.773,513,6.3,182.91,938,12.852,6864,3.783,2.632,Kepler-1326 b
CP,289.06485,50.460972,2454974.954,14.8877665,4.981,253,1.96,112.85,831,13.914,6143,4.344,1.116,Kepler-1327 b
CP,284.67538,44.41777,2454966.218,4.52158614,3.4702,106,1.31,513.68,1214,13.836,5576,4.201,1.289,Kepler-1328 b
CP,281.64774,48.271049,2454973.679,9.33648141,2.5449,885,2.39,26.22,577,15.911,4442,4.619,0.648,Kepler-1329 b
CP,297.27798,48.320332,2454967.101,8.12999858,2.1492,148,2.04,277.89,1041,12.848,5611,4.144,1.4,Kepler-133 b
CP,297.27798,48.320332,2455018.153,31.51779463,7.634,358,2.72,45.68,663,12.848,5611,4.144,1.4,Kepler-133 c
CP,290.57672,39.95689,2454968.103,10.10773789,3.828,295,1.98,140.75,879,15.017,5480,4.26,1.174,Kepler-1330 b
CP,297.07379,41.22448,2454964.505,0.789160884,0.9268,215,0.91,564.46,1244,15.031,4258,4.635,0.622,Kepler-1331 b
CP,291.02859,43.91367,2454973.213,11.87457664,1.9797,221,1.32,66.33,728,13.756,5523,4.506,0.88,Kepler-1332 b
CP,293.52756,41.111439,2455023.673,109.6469948,6.568,900,4.85,7.95,428,15.162,5332,4.083,1.453,Kepler-1333 b
CP,289.31149,51.320862,2454979.049,15.64588656,3.959,572,2.18,60.08,710,15.241,5896,4.518,0.916,Kepler-1334 b
CP,284.83841,42.070431,2454965.829,6.26404774,2.39,379,1.55,101.27,809,15.329,5032,4.511,0.817,Kepler-1335 b
CP,296.27771,46.89986,2454975.628,23.1985852,9.821,225,2.61,93.34,793,14.056,5416,3.951,1.756,Kepler-1336 b
CP,296.27771,46.89986,2454970.167,5.77721259,2.462,134,2.17,596.37,1260,14.056,5416,3.951,1.756,Kepler-1336 c
CP,287.00909,46.796101,2454968.623,24.4004378,2.987,861,2.47,8.64,437,15.858,4583,4.606,0.674,Kepler-1337 b
CP,284.04233,41.699139,2454965.202,0.935115863,1.6172,64.8,1.05,4811.82,2124,13.615,5874,4.252,1.297,Kepler-1338 b
CP,283.74582,48.373432,2454965.737,1.34155642,1.6462,58.2,0.74,1715.26,1642,12.299,5779,4.44,0.97,Kepler-1339 b
CP,284.73904,49.5984,2455004.876,5.317440164,2.9331,293,1.94,351.52,1105,12.324,5923,4.377,1.054,Kepler-134 b
CP,284.73904,49.5984,2454968.51,10.10575764,2.0138,117,1.28,149.4,892,12.324,5923,4.377,1.054,Kepler-134 c
CP,296.23282,42.47279,2454964.66,0.665025941,1.7542,105,1.11,5246.66,2174,14.758,5884,4.408,1.07,Kepler-1340 b
CP,280.51175,44.159351,2455091.396,132.9955503,7.436,1280,2.51,0.8,241,15.028,4523,4.636,0.659,Kepler-1341 b
CP,297.02008,43.432549,2454964.821,2.21571296,1.8211,285,1.7,638.56,1283,15.392,5417,4.447,0.901,Kepler-1342 b
CP,294.29453,50.725368,2454964.644,3.35184041,1.9855,345,1.88,661.69,1294,15.526,6198,4.464,1.005,Kepler-1343 b
CP,287.0863,46.945808,2454967.861,4.76831033,3.2363,252,1.78,522.81,1219,14.083,6237,4.374,1.116,Kepler-1344 b
CP,292.47797,46.022831,2454997.452,44.616751,7.831,240,2.31,54.56,693,13.791,6763,4.22,1.424,Kepler-1345 b
CP,291.84131,45.17918,2454965.062,3.40165617,1.9617,156,1.34,552.42,1236,14.497,6177,4.516,0.906,Kepler-1346 b
CP,299.65961,40.843849,2454965.969,14.00948631,3.399,170,0.98,34.32,617,13.38,5153,4.551,0.767,Kepler-1347 b
CP,292.08746,49.788761,2454978.395,27.5722144,5.256,296,1.94,38.62,636,14.718,5912,4.397,1.09,Kepler-1348 b
CP,286.33835,48.744099,2454965.481,2.12821621,3.146,25.9,0.7,1831.55,1668,11.126,5952,4.227,1.377,Kepler-1349 b
CP,290.49512,38.795479,2455004.714,6.002548291,4.1628,202,2.33,504.79,1209,12.73,6204,4.269,1.36,Kepler-135 b
CP,290.49512,38.795479,2454974.387,11.44865823,4.953,75.2,1.32,213.39,975,12.73,6204,4.269,1.36,Kepler-135 c
CP,288.25058,46.679611,2454967.206,4.49686066,1.7306,1930,1.93,19.34,535,16.283,3698,4.81,0.444,Kepler-1350 b
CP,288.25058,46.679611,2454966.083,1.766789509,1.3345,1010,1.4,66.95,730,16.283,3698,4.81,0.444,Kepler-1350 c
CP,293.60873,42.197681,2454965.022,0.916142298,1.1555,98.5,0.6,507.47,1212,14.107,4374,4.639,0.614,Kepler-1351 b
CP,290.69373,48.701481,2454965.261,1.877878538,2.39,47.5,0.78,1977.35,1701,13.295,6324,4.352,1.115,Kepler-1352 b
CP,295.73535,42.576248,2454973.207,24.7543849,3.39,593,2.1,13.7,491,15.514,4852,4.519,0.804,Kepler-1353 b
CP,291.24518,37.75906,2454986.793,76.6139446,10.22,499,2.61,11.12,466,14.357,6173,4.408,1.03,Kepler-1354 b
CP,283.74142,49.067982,2454964.891,1.289590179,1.3541,286,1.38,1040.23,1448,15.471,5467,4.578,0.808,Kepler-1355 b
CP,290.99536,43.243938,2454964.895,0.634003002,0.9207,317,1.35,2030.16,1714,15.76,5226,4.606,0.75,Kepler-1356 b
CP,291.5481,50.35331,2454964.627,3.00912491,2.228,191,1.22,452.27,1177,15.273,5713,4.541,0.893,Kepler-1357 b
CP,286.17053,43.008911,2454965.524,7.06321927,2.411,207,1.21,110.22,827,14.572,5305,4.489,0.818,Kepler-1358 b
CP,289.53882,41.892818,2454979.952,59.4969009,5.404,1260,2.92,4.36,369,15.768,4817,4.499,0.833,Kepler-1359 b
CP,296.46732,42.598785,2455008.586,11.57890926,2.7207,243,2.06,193.48,951,12.459,6156,4.284,1.303,Kepler-136 b
CP,296.46732,42.598785,2454964.968,16.39926461,3.4108,221,1.94,121.53,847,12.459,6156,4.284,1.303,Kepler-136 c
CP,300.34406,45.623219,2455001.017,40.5289885,10.604,361,5.92,178.81,933,13.913,6443,3.74,3.086,Kepler-1360 b
CP,283.56531,46.904251,2454965.861,3.57551429,2.364,92.8,0.89,299.19,1061,13.93,5213,4.434,0.917,Kepler-1361 b
CP,288.53854,40.87711,2455067.726,136.205112,5.568,1210,2.35,0.89,248,15.839,4648,4.631,0.675,Kepler-1362 b
CP,296.99655,49.25642,2454966.104,2.94194296,2.056,278,1.22,225.15,988,15.29,4901,4.544,0.758,Kepler-1363 b
CP,295.15219,49.587601,2454975.724,13.32191461,6.213,134,2.88,672.06,1299,13.228,6995,3.925,2.274,Kepler-1364 b
CP,292.19971,42.046089,2454967.393,7.69994466,4.432,70.9,0.92,208.61,969,13.421,5727,4.328,1.104,Kepler-1365 b
CP,292.19971,42.046089,2454968.163,4.77466043,3.804,54.3,0.81,395.06,1137,13.421,5727,4.328,1.104,Kepler-1365 c
CP,285.06491,41.554871,2454964.831,2.164570593,1.2862,525,1.27,88.91,783,15.877,3941,4.713,0.554,Kepler-1366 b
CP,288.41653,47.878731,2454964.861,1.574090323,1.5796,225,0.93,234.92,998,15.571,4313,4.662,0.65,Kepler-1367 b
CP,294.76697,41.64468,2454964.681,0.675650404,1.8261,201,1.36,4473.06,2085,15.892,5966,4.493,0.961,Kepler-1368 b
CP,285.79724,40.93618,2454976.286,25.8730914,5.085,694,2.88,46.82,667,15.323,6036,4.382,1.093,Kepler-1369 b
CP,282.13553,43.039101,2455012.887,8.43639829,3.2451,346,1.5,71.51,742,12.99,5188,4.547,0.795,Kepler-137 b
CP,282.13553,43.039101,2455010.634,18.73577127,3.0356,567,2.1,24.66,568,12.99,5188,4.547,0.795,Kepler-137 c
CP,284.56567,41.778481,2454968.279,20.2642023,4.664,185,2.12,82.92,770,13.701,5937,4.251,1.291,Kepler-1370 b
CP,284.56567,41.778481,2454970.747,7.44136102,4.554,79.7,1.33,315.02,1075,13.701,5937,4.251,1.291,Kepler-1370 c
CP,288.83136,47.551991,2454965.229,3.4462125,2.101,83.5,0.7,251.24,1015,13.851,5374,4.555,0.721,Kepler-1371 b
CP,288.83136,47.551991,2454966.245,2.005414293,1.934,59.5,0.65,516.85,1216,13.851,5374,4.555,0.721,Kepler-1371 c
