Disposition,orbital_period,Transit_duration,Transit_depth,Planet_radius,Insolation_flux,Equilibrium_temp,Magnitude,Stellar_temperatureÂ ,Stellar_surface_ gravity,Stellar_radius,classification
FP,5.1391542,0.633,6171,10.2495,26.3552,631,12.2479,5974.6,4.48,1,1
FP,1.5142292,1.7190416,5271.455864,11.6042711,4024.597942,2031.423044,12.367,6616,4.2907,1.39196,1
FP,1.4956727,1.965,3708,6.10516,658.968,1411,11.9409,4812,4.28,1.06,1
FP,1.8819016,1.162,5107,7.09086,128.796,938,13.2387,4704,4.36,0.95,1
FP,0.9602835,1.497,3132,6.0323,2118.57,1890,12.9691,5708,4.38,1.08,1
FP,1.5342604,3.271,1768,6.09992,15822.4,3124,12.695,8194,4.28,1.7,1
FP,13.697384,4.783848,1061.94658,4.211945,96.8938034,800.1911623,10.966,5837,4.37713,1.10089,1
FP,2.817627,1.455,868,3.22711,327.873,1185,10.4875,6320.6,4.4,1.17,1
FP,4.9131459,1.25,4488,7.84064,76.9918,825,10.3552,5999,4.38,1.12,1
FP,2.6667526,2.594,190,3.01006,1172.14,1630,9.58671,6173,3.83,2.18,1
FP,1.996071,5.910879,352.76672,1.947951,1372.564389,1552.397488,10.8623,6636,4.60452,0.975121,1
FP,216.24584,1.0703729,5045.195068,18.5681404,312.4351835,1072.283771,8.488401,7053,4.22463,1.59688,1
FP,0.9739887,1.594,2904,21.8604,25053.9,3504,13.149,7357,4.08,1.95,1
FP,1.2529962,1.083,14080,19.179,382.546,1232,12.8161,4220,4.51,0.75,1
FP,0.83707,2.497,2745.5,2.98849,2645.93,1998,12.4268,3776,4.72,0.52,1
FP,736.5528811,4.735,1432,3.13923,0.22955,192,9.8447,5659,4.57,0.86,1
FP,0.6257352,0.8361985,13403.1637,9.1590642,420.7449426,1155.113011,13.3892,3718,4.6571,0.593043,1
FP,4.109953,4.641,434,1.81345,1091.8,1601,9.0349,5653,4.46,0.97,1
FP,5.4934218,3.658,18470,17.1065,335.209,1192,11.9742,6028,4.29,1.25,1
FP,3.16043,1.922,203.33,2.38866,616.95,1388,8.8154,6482.3,4.21,1.52,1
FP,7.8365317,2.271,4532,16.9425,157.252,986,11.86,6167,3.82,2.21,1
FP,11.5175506,4.259,12852,12.9592,242.58,1099,13.1744,6259,4.32,1.27,1
FP,6.8782937,4.407,11342,14.876,264.312,1123,11.3321,5657,4.18,1.35,1
FP,0.46132,1.32,220,1.89253,13156,2983,10.1007,6629,4.41,1.21,1
FP,8.1958135,1.182,8230,13.5081,28.4997,643,12.1245,6496,4.24,1.45,1
FP,3.3815776,3.38,9454,16.622,1203.68,1640,11.599,6662,4.09,1.78,1
FP,4.7535388,1.0905965,225793.1061,12.1863496,2.6086289,324.1326821,15.173,3010,5.10976,0.20128,1
FP,8.407133,1.272,1490,5.06899,24.6329,620,11.9125,6126,4.25,1.33,1
FP,2.593694,3.054429,526.784827,2.980736,4.3241755,367.7863249,9.5215,5316.6,3.88,1.28725,1
FP,2.2175244,2.462,1682,7.18798,2781.41,2023,10.5702,7406,4.1,1.92,1
FP,4.0662367,3.721,6676,10.981,574.869,1364,13.1678,5689,4.1,1.49,1
FP,7.5414411,2.454,16900,13.0053,81.7977,837,12.5058,5649.1,4.47,0.96,1
FP,0.1638211,0.492,14983,2.5995,1369.85,1694,14.2981,3314,4.94,0.29,1
FP,3.1239462,2.102,5224,18.1791,545.644,1346,13.222,6159,3.75,2.4,1
FP,0.963081,2.378514,244.261214,2.727644,23744.77394,3166.006188,8.6333,8688,4.32187,1.68698,1
FP,12.4458741,11.5424587,7049.377739,21.0847933,308.6584229,1069.028498,9.5369,6746,4.41572,1.5288,1
FP,15.6477055,1.336067,1515.168947,3.2193276,30.6368863,600.0409721,11.7345,5107.98,4.5443,0.835807,1
FP,54.6616036,2.388,2020,4.04767,1.20276,291,10.8578,5379,4.50461,0.8,1
FP,15.3050693,3.872,770,10.4166,340.827,1197,9.3309,5370,3.32339,4.16,1
FP,7.21048,2.671,250.094,3.7188,124.246,930,8.9944,5920.4,3.91,2.14,1
FP,1.55747,2.714,3127.94,3.80336,5034.13,2346,11.143,4146.6,4.6,0.62,1
FP,1.10223,2.598,1015,7.4694027,199185,5885,11.3029,8747,4.08022,2.23767,1
FP,1.9160221,1.405,2430,10.8261,339.505,1195,11.7611,5623,4.37483,2.09,1
FP,7.6246239,2.0328127,1256.063206,14.4951834,2343.270994,1774.497446,8.7823,7313,4.14443,2.6298299,1
FP,8.9066251,1.9618338,2178.833634,7.1574108,325.1651305,1083.043104,11.7952,5829.6,4.1,1.51595,1
FP,7.06181,5.853,22745.5,24.7848,721.751,1443,11.7582,5818.3,4.4,1.49,1
FP,14.20489,4.924,8761.57,12.4595,386.596,1235,11.766,6316.3,4.3,1.21,1
FP,6.7391601,2.537,3040,30.8876,5656.73,2416,8.3502,10341,3.8,3.39,1
FP,0.556109,1.096708,172.860189,1.609049,8967.452529,2481.915671,10.7109,5670.45,4.16644,1.18329,1
FP,2.3552639,1.033,912,8.10129,698.522,1432,9.73965,7069,3.88,2.37,1
FP,20.4276727,5.1878327,2988.502078,19.9576585,1594.302814,1611.619274,8.26522,8844,3.76,3.25795,1
FP,3.96643,2.025,828.371,5.99981,376.453,1227,9.52621,6565.2,4.09,1.9,1
FP,1.83485,2.673,1200,5.90327,3996.1,2215,10.8457,6466,4.11,1.68,1
FP,4.3433389,4.514,1100,24.4433,60347.5,4366,9.1672,9900,3.68,3.83,1
FP,0.76189,1.904,190,1.50503,6450.77,2496,8.7973,5998,4.39,1.11,1
FP,1.2980202,3.007,250,2.58794,6354.72,2487,9.11269,6128,4.08,1.62,1
FP,3.9043855,3.525,255,1.80937,836.633,1498,7.0514,6059.06,4.29,1.31,1
FP,2.3374921,2.279,760,4.00659,975.016,1556,10.2413,5963.4,3.65,1.54,1
FP,2.3250156,1.775,1130,10.7275,2083.06,1882,11.2486,5753,3.83,2.05,1
FP,29.17362,8.075,5558.85,15.4676,167.644,1002,11.2532,5493.2,3.92,1.89,1
FP,1.1140067,3.072,410,6.34675,6504.41,2501,11.2716,5614,3.5,2.94,1
FP,3.2744665,1.5496651,918.0803144,4.0297948,920.8745704,1404.979119,11.0264,6049,4.3,1.2460999,1
FP,2.5852,1.963,290,4.66502,1150.76,1622,9.2691,6639,3.73,2.66,1
FP,30.57908,6.297,12972.8,14.1152,81.7492,837,11.4124,5848,4.35,1.13,1
FP,0.27664,0.72,15669.3,24.4651,15418.8,3104,10.855,5341.6,4.09,1.78,1
FP,6.0588453,4.084,2740,35.2541,4249.82,2249,11.3818,7011,3.51,3.6,1
FP,2.96845,3.707,17064.8,20.1857,969.61,1554,10.0938,5761.5,4.35,1.4,1
FP,2.96844,3.663,13028,19.3343,981.423,1559,9.87405,5772,4.1,1.54,1
FP,1.6375303,1.606,770,5.03673,900.876,1526,9.70467,5888.8,3.99,1.72,1
FP,17.95473,3.139,5962.04,14.9952,225.794,1079,9.49344,6029.5,4.22,1.77,1
FP,0.8317937,1.875,200,2.64673,25432.4,3518,8.95699,8897,4.27,1.82,1
FP,1.6187107,4.739749,1352.169797,12.5948602,26480.60766,3253.506931,10.6698,9385,4.12,2.22468,1
FP,4.79586,2.132,26891.1,23.4129,377.084,1227,10.6596,5782.5,4.37,1.3,1
FP,0.60274,1.834,16763.6,11.8344,18432.4,3246,10.6659,5146.2,4.61,0.83,1
FP,1.37101,2.379,1561.43,4.99178,17275,3193,10.6124,5947.5,4.22,1.15,1
FP,1.7393631,3.6069028,428.8811939,5.1189079,11860.00953,2661.589098,10.5704,7051,3.87,2.40368,1
FP,2.3960724,4.53,680,3.54571,3570.59,2153,10.5224,5743,4.18,1.37,1
FP,2.8259491,2.409,2206,8.56637,4419.71,2271,10.4337,8192,4.21,1.84,1
FP,1.10578,1.87,672.523,7.4741,2163.51,1900,10.351,5650.4,4.32,2.62,1
FP,1.3387555,3.2413088,357.2449276,4.1672558,5177.387851,2163.4528,10.3138,5322,3.82,1.96337,1
FP,1.6038093,2.253,1190.678295,4.6692325,2674.63294,2004.213921,10.2957,6711,4.25,1.48129,1
FP,6.3037582,3.757,1700,13.147,1735.06,1798,10.3075,8502,3.78,3.08,1
FP,7.52118,6.133,50623.3,12.9114,1910.28,1841,10.2763,6184.6,4.11,0.52,1
FP,8.76905,3.504,14361,21.0089,538.251,1341,10.2462,5906.8,4.22,1.59,1
FP,5.2146757,4.9830634,3754.150648,14.4476769,1037.07,1607.354148,10.1887,6080,3.78,2.27,1
FP,4.30438,3.037,672.002,13.7564,503.88,1319,10.1989,6056.9,4.17,4.82,1
FP,2.396722,3.9453168,384.8985474,3.8384486,15531.06362,2847.213599,10.0267,10393,4.32,1.87739,1
FP,8.4134856,3.5568334,17479.60533,20.5106959,127.9164213,857.7314308,9.7727,5786,4.52,0.926261,1
FP,0.941436,1.3606996,339.9126618,4.529209,41562.58781,3641.626449,9.6952,8322,4.01,2.34986,1
FP,1.5078959,2.759,1839,5.53091,9662.8,2762,9.6171,6635,4.35,1.3,1
FP,1.736952453,2.40641,8080,33.46,891.96,1395,15.597,5805,4.564,0.791,0
FP,7.36178958,5.022,234,39.21,767.22,1342,12.66,6227,3.986,1.958,0
FP,11.52144606,3.6399,18000,150.51,75.88,753,15.472,5795,4.554,0.848,0
FP,19.40393776,12.2155,8920,7.18,17.69,523,15.487,5043,4.591,0.68,0
FP,19.22138894,4.79843,74300,49.29,55.97,698,15.341,6117,4.496,0.947,0
FP,16.46983774,9.4378,10500,7.94,29.61,595,15.788,5152,4.517,0.786,0
FP,2.696370652,3.6129,398,1.58,305.34,1066,15.269,4989,4.504,0.819,0
FP,386.6030528,6.8057,24900,41.5,1.84,297,12.394,5543,4.081,1.58,0
FP,1.50635409,1.5155,2210,4.53,1054.12,1452,15.525,5714,4.563,0.831,0
FP,670.645531,53.412,18100,14.14,0.35,196,15.207,5520,4.466,0.983,0
FP,61.2563628,7.633,5120,39.87,15.43,505,15.25,6144,4.402,1.091,0
FP,2.701287801,3.3827,860,6.54,527.81,1222,15.54,5550,4.468,0.91,0
FP,19.65120951,5.2514,11800,12.42,67.03,730,15.536,6074,4.391,1.063,0
FP,33.93373447,14.561,8500,7.34,8.11,430,15.716,5040,4.628,0.705,0
FP,7.442652004,2.3078,24400,15.03,206.78,967,15.27,6108,4.469,0.956,0
FP,10.40599802,6.5036,14500,11.23,113.94,833,15.562,5746,4.393,0.924,0
FP,3.341913228,3.813,725,21.55,268.67,1032,15.629,5295,4.551,0.811,0
FP,1.626630225,2.1145,1620,32.43,1355.88,1547,15.279,5735,4.41,0.973,0
FP,14.1798187,2.505,460,1.88,60.35,711,15.727,5799,4.539,0.878,0
FP,1.433769925,1.8868,1980,46.58,3209.29,1920,15.122,6017,4.22,1.339,0
FP,10.31872301,3.836,872,28.59,139.26,876,15.065,5927,4.409,1.06,0
FP,0.444291966,2.0792,11000,27.51,2706.26,1836,15.748,5255,4.678,0.636,0
FP,7.544039,6.222,323,17.47,116.46,838,15.559,5657,4.567,0.824,0
FP,10.32803571,7.7915,16900,13.28,119.31,843,15.646,5627,4.359,1.024,0
FP,1.540397253,2.1541,816,25.69,1105.68,1470,15.974,5663,4.53,0.915,0
FP,2.99025443,5.414,589,1.7,168.45,918,15.842,4667,4.578,0.731,0
FP,2.507089906,2.0067,1340,30.26,730.47,1326,15.555,5926,4.506,0.939,0
FP,38.03672948,4.34617,82900,27.5,14.81,500,15.472,5575,4.521,0.932,0
FP,3.747838198,5.0642,616,13.65,266.76,1031,13.496,5514,4.569,0.826,0
FP,7.91936937,3.3148,15100,10.34,104,814,15.805,5690,4.588,0.776,0
FP,5.97581754,3.065,962,3.86,284.25,1047,15.546,6108,4.471,0.997,0
FP,2.446737317,4.7211,1180,26.25,597.19,1261,15.021,5764,4.548,0.863,0
FP,3.9043425,3.831,16200,12.28,351.05,1104,15.016,5810,4.526,0.898,0
FP,9.286358079,3.49949,44800,17.61,95.03,796,15.365,5670,4.523,0.821,0
FP,3.951405455,2.1862,2450,31.44,388.71,1133,15.446,6046,4.539,0.869,0
FP,2.384052875,3.0918,1270,17.06,244.87,1010,15.836,4794,4.58,0.701,0
FP,4.859386384,2.2757,6040,38.33,364.23,1114,15.311,6072,4.47,0.988,0
FP,3.166465862,2.9381,4360,26.82,196.31,954,15.999,4968,4.575,0.704,0
FP,10.44331991,2.743,1160,2.66,46.94,667,15.546,4947,4.516,0.802,0
FP,5.851520671,3.11058,33000,14.62,155.89,901,15.33,5532,4.53,0.806,0
FP,2.861159894,1.8832,1010,4.37,797.1,1355,15.618,6126,4.458,1.021,0
FP,20.5452375,2.517,219,2.41,71.57,742,12.003,5670,4.206,1.264,0
FP,6.998099523,2.0488,20300,588.66,125.22,853,15.877,5612,4.566,0.829,0
FP,8.8111022,5.0683,401,63.66,904.92,1399,12.759,6200,3.8,2.404,0
FP,7.9426176,6.703,1590,4.68,140.57,878,15.26,5811,4.521,0.926,0
FP,1.956811408,2.1958,24900,21.58,357.16,1109,15.533,5209,4.657,0.603,0
FP,1.000747038,0.9967,1820,4.14,1635.2,1620,15.419,5472,4.499,0.79,0
FP,4.409409243,3.8636,12900,10.95,347.06,1101,15.403,5600,4.368,0.975,0
FP,5.795063956,3.2496,1690,4.33,192.74,950,15.289,5865,4.563,0.827,0
FP,16.37198661,3.8449,4150,540.37,8.71,438,15.654,4187,4.656,0.592,0
FP,3.044770796,10.0134,1700,24.54,317.36,1076,15.621,5525,4.603,0.753,0
FP,3.855599139,3.183,1030,3.57,425.74,1158,15.054,5936,4.501,0.965,0
FP,37.60166128,8.30604,59100,27.22,31.86,606,15.505,6140,4.354,1.096,0
FP,6.71969089,3.0231,970,4.37,194.18,952,15.172,5931,4.479,0.866,0
FP,51.42598578,16.9422,66100,29.66,21.4,549,15.631,6257,4.41,1.147,0
FP,33.80364366,11.4813,13500,20.7,72.71,745,13.109,5855,3.999,1.796,0
FP,19.97448524,4.23479,40300,26.56,56.84,700,15.217,6108,4.471,0.997,0
FP,23.89963441,3.81881,21000,44.04,42.8,652,15.453,6192,4.503,0.924,0
FP,3.187067566,3.119,1040,23.88,319.76,1079,15.653,5450,4.552,0.811,0
FP,102.9641952,15.735,1900,39,95.4,797,13.608,5047,3.066,7.119,0
FP,0.445277068,3.539,187,35.74,10177.11,2562,15.343,6167,4.444,1.064,0
FP,0.379463865,0.86896,1970,59.56,19256.81,3000,13.787,5075,3.892,1.783,0
FP,9.88047978,2.78458,18500,23.6,129.45,860,15.212,6113,4.512,0.917,0
FP,4.6484156,38.1939,128,5.06,6152.88,2259,10.963,6980,3.577,3.482,0
FP,17.51201477,1.8248,4510,13.66,98.77,804,12.336,6224,4.33,1.132,0
FP,0.525154153,2.1441,748,23.61,4391.51,2073,15.058,5582,4.497,0.846,0
FP,1.303861044,4.0541,598,27.85,1595.19,1610,13.555,5758,4.475,0.902,0
FP,2.55549176,9.083,114,23.35,701.68,1312,14.554,5948,4.508,0.901,0
FP,2.947376671,2.0911,433,403.59,7903.84,2404,10.47,8090,4.002,2.234,0
FP,0.890110752,0.8774,322,1.25,838.42,1372,15.723,4768,4.628,0.711,0
FP,5.76573396,2.924,248,7.47,3518.78,1964,14.313,5772,3.364,4.434,0
FP,0.73094589,4.32,250,17.12,3248.17,1922,15.401,5901,4.553,0.848,0
FP,0.933749106,4.256,186,3.22,15822.49,2863,13.079,6215,3.849,2.188,0
FP,2.037440623,3.442,119,1.19,1448.05,1572,14.187,6253,4.415,1.015,0
FP,4.618767792,5.9957,4400,7.48,442.78,1170,13.652,6013,4.381,1.033,0
FP,52.56901867,6.7507,26900,78.54,69.62,737,9.729,7240,4.178,1.717,0
FP,3.411758679,3.158,571,14.71,51.85,684,15.258,3995,4.71,0.561,0
FP,0.525426427,1.0801,325,1.45,4349.62,2069,14.797,5791,4.575,0.802,0
FP,8.667822346,4.9658,2120,67.37,681.39,1303,13.03,6266,3.923,1.889,0
FP,10.26547688,3.733,400,1.81,83.13,770,15.212,5699,4.553,0.853,0
FP,3.305577989,2.5903,18000,25.89,263.55,1027,15.537,5534,4.629,0.707,0
FP,4.800653901,9.0419,15300,16.91,778.45,1347,13.32,6715,4.347,1.241,0
FP,15.06649901,5.9885,36300,56.44,177.96,932,13.855,5751,4.028,1.626,0
FP,34.82008158,11.1711,18800,11.36,10.49,459,15.187,5114,4.522,0.784,0
FP,0.651784374,2.0141,2780,33.65,4500.59,2090,14.997,5555,4.375,1.061,0
FP,1.353771892,7.012,1350,430.99,136609.48,4903,10.523,4283,2.012,15.76,0
FP,18.95491633,24.249,868,71.39,397.48,1139,10.988,6362,3.761,2.534,0
FP,4.348866254,3.2797,626,2436.69,401588.95,6421,10.68,3598,0.65,101.451,0
FP,47.93094546,2.6897,2140,68.02,158.41,905,10.376,8214,4.104,1.938,0
FP,3.99751422,3.686,32.8,2.98,5563.95,2203,10.733,5066,3.122,5.324,0
FP,1.592633181,5.5605,633,1.56,290.51,1053,15.47,4506,4.626,0.651,0
FP,7.04710032,2.926,401,25.2,223.84,986,14.928,5766,4.363,1.068,0
FP,11.11620211,4.211,4840,8.96,125.21,853,15.38,6122,4.471,0.996,0
FP,1.922861499,3.5734,1920,5.09,884.12,1392,14.942,5778,4.531,0.911,0
FP,0.635445336,1.8592,2550,19,451.42,1177,15.432,3920,4.7,0.55,0
FP,1.665784138,1.8946,2010,97.27,11424.49,2636,11.84,6261,3.686,2.789,0
FP,55.6639167,23.546,3410,34.14,8.38,434,15.593,5587,4.528,0.853,0
FP,7.1548608,7.694,780,7.41,1141.57,1482,12.616,7443,4.166,1.739,0
FP,2.002779769,2.231,261,1.42,696.4,1311,14.606,5346,4.44,0.892,0
FP,3.3226948,3.568,78.7,15.33,52428.3,3859,11.899,5234,2.41,16.959,0
FP,36.97708808,4.737,1270,38.6,31.08,602,13.698,5589,4.193,1.239,0
FP,1.851409163,10.232,233,20.42,5090.14,2154,13.473,7117,4.176,1.469,0
FP,1.303859704,2.8239,36.7,0.98,7759.2,2393,11.558,6802,4.103,1.521,0
FP,145.5624926,5.4126,2930,40.15,5.33,387,13.884,6148,4.346,1.095,0
FP,7.24476126,2.3145,58,0.65,116.02,837,11.157,5370,4.494,0.874,0
FP,81.221876,4.1135,9880,16.59,5.2,385,15.488,5619,4.536,0.874,0
FP,0.817026268,2.0799,1150,2.92,2386.13,1784,15.488,5619,4.536,0.874,0
FP,5.670155713,0.9361,537,5.85,3.21,341,13.783,3337,5.126,0.183,0
FP,13.55480534,2.288,48.3,0.62,50.41,679,11.157,5370,4.494,0.874,0
FP,29.74454668,23.2842,66900,20.06,10.1,455,11.753,4889,4.569,0.788,0
FP,14.15402428,4.47001,61600,53.25,86.13,777,12.932,5850,4.404,1.037,0
FP,0.844786082,3.5289,2470,35.27,2846.03,1864,15.363,5705,4.452,0.915,0
FP,0.848483947,1.4451,1910,32.11,3117.82,1908,15.323,5941,4.504,0.936,0
FP,11.99097576,5.7401,2120,37.47,141.63,880,14.977,6110,4.352,1.072,0
FP,0.393726813,2.95,565,24.17,12661.53,2705,15.025,6277,4.449,1.031,0
FP,67.69213907,51.349,25500,175.98,448.21,1173,10.7,5355,2.754,10.703,0
FP,19.97867,10.168,944,6.85,788.02,1351,13.849,9651,4.229,1.895,0
FP,15.45158184,2.406,85.3,2.02,643.83,1285,11.798,7839,4.08,2.069,0
FP,89.69816853,5.5418,273000,102.08,22.33,554,13.624,6214,4.021,1.583,0
FP,1.187352427,4.999,20700,67.35,6067.3,2251,13.623,6424,4.186,1.489,0
FP,3.012476582,3.1424,1140,65.25,7471.65,2371,12.403,8601,4.137,2.031,0
FP,7.814839231,3.0122,2010,5.33,156.74,903,15.452,5887,4.499,0.931,0
FP,29.7452499,22.695,779,3.6,22.74,557,15.259,5334,4.372,1.004,0
FP,0.741057213,1.05299,2000,26.67,2128.29,1730,14.489,5496,4.592,0.776,0
FP,2.988085455,3.68,803,21.81,348.05,1101,15.381,5497,4.577,0.809,0
FP,2.783883492,2.4546,904,67.17,3304.55,1934,14.216,6028,3.835,2.147,0
FP,0.393727296,3.02,904,23.05,5746.51,2216,15.856,5628,4.575,0.808,0
FP,25.9518461,14.581,1060,22.32,17.37,521,14.576,5372,4.584,0.796,0
FP,25.9518536,14.755,2020,24.6,14.09,494,15.342,5198,4.604,0.742,0
FP,5.68628739,17.573,5560,4.5,297.81,1059,14.378,6052,4.442,0.956,0
FP,15.66388695,2.4775,5140,27.36,298.77,1060,13.439,5996,3.901,2.221,0
FP,4.020628573,4.4085,20900,16.94,543.92,1232,15.472,6210,4.45,1.033,0
FP,185.0228822,4.87326,43500,49.82,4.89,379,14.685,6025,4.237,1.367,0
FP,2.897432135,3.1793,1220,14.35,5240,2170,15.036,5970,3.619,2.994,0
FP,2.757794163,2.7644,39000,20.05,542.43,1231,15.235,5747,4.514,0.891,0
FP,1.914158508,3.2917,7830,13.63,1730.47,1646,14.446,6289,4.407,1.118,0
FP,3.98216698,2.396,381,3.32,842.48,1374,15.035,5570,4.066,1.548,0
FP,0.643794198,1.5662,457,19.51,3852.91,2011,15.103,5958,4.561,0.83,0
FP,161.7883271,5.31,87800,36.14,4.68,375,15.661,6018,4.327,1.212,0
FP,0.856895349,1.3078,82.2,0.82,2960.82,1881,13.098,6021,4.537,0.873,0
FP,5.251916208,4.9095,10600,37.15,194.17,952,15.756,5542,4.52,0.872,0
FP,100.3039228,8.702,5450,29.55,2.26,313,15.783,5055,4.566,0.772,0
FP,0.986620248,3.9722,1350,43.98,6719.67,2308,15.022,6243,4.176,1.385,0
FP,8.360616221,7.5385,28100,40.35,601.6,1263,16.209,5463,3.79,2.445,0
FP,1.838514968,2.7391,2720,4.86,974.1,1426,15.373,5751,4.508,0.94,0
FP,1.09206833,1.8596,219,1.29,1588.89,1611,14.495,5639,4.551,0.859,0
FP,1.613001111,2.394,104,1.25,1878.1,1680,13.945,5580,4.223,1.205,0
FP,1.343767797,1.9405,4700,18.66,11675.38,2654,13.056,6324,3.8,2.312,0
FP,29.12436474,3.4209,6500,15.25,3.81,356,15.187,4457,4.767,0.481,0
FP,31.82814583,2.917,4460,35.8,23.97,564,15.582,5908,4.507,0.92,0
FP,3.629442796,5.63,427,3.28,1001.35,1434,13.055,6506,4.336,1.217,0
FP,0.553261874,0.8875,1040,97.36,43709.08,3689,13.501,5679,3.565,3.142,0
FP,7.44042933,2.991,547,2.74,144.12,883,15.24,5815,4.54,0.877,0
FP,30.6113932,3.576,3470,19.68,2.38,317,15.97,3900,4.727,0.534,0
FP,569.934135,4.1904,18900,38.98,1.81,296,14.645,5367,3.783,2.057,0
FP,5.09246539,3.659,254,1.17,119.7,844,15.162,5037,4.547,0.751,0
FP,1.103971357,0.926,318,1.37,1109.79,1471,15.732,5409,4.609,0.746,0
FP,0.293630085,2.3857,2020,26.35,9283.34,2503,15.822,5665,4.554,0.843,0
FP,2.44199803,2.759,252,1.44,638.05,1282,15.282,5970,4.564,0.796,0
FP,2.6827683,2.957,79.8,1.19,1366.57,1551,13.475,6180,4.262,1.223,0
FP,3.108251172,2.5048,1870,4.43,340.69,1096,15.361,5330,4.495,0.847,0
FP,20.42720701,3.447,1270,4.42,48.72,674,15.163,6014,4.494,0.958,0
FP,6.198273591,7.53837,47300,19.81,222.23,985,15.67,6038,4.524,0.898,0
FP,1.023471798,2.3499,861,3.78,2103.09,1727,15.381,5741,4.491,0.893,0
FP,0.51872711,1.252,714,19.07,3537.27,1965,15.348,5572,4.597,0.762,0
FP,1.096583368,2.1188,309,1.35,1119.9,1474,14.867,5222,4.528,0.763,0
FP,34.19360031,5.41382,13700,21.95,86.74,778,13.325,6129,3.991,1.786,0
FP,2.866680334,1.1264,712,2.93,282.64,1045,15.028,5238,4.598,0.764,0
FP,8.30697421,2.76,159,37.99,570.93,1246,13.838,5300,3.69,2.124,0
FP,22.65117451,3.6895,2250,7.62,126.57,855,13.682,6968,4.31,1.333,0
FP,1.204274435,1.3362,186,1.19,1413.91,1564,14.415,5668,4.552,0.849,0
FP,0.948950734,4.0245,2130,36.87,4636.91,2103,14.909,6307,4.391,1.133,0
FP,4.722254104,3.451,82700,14.45,22.67,557,13.987,3801,4.776,0.488,0
FP,0.635069939,2.07171,33100,57.77,7193.72,2351,14.539,6340,4.434,1.058,0
FP,0.933746515,6.6522,2940,25.54,1222.25,1508,14.658,5252,4.596,0.716,0
FP,1.872421727,1.5261,3020,5.65,672.92,1298,15.29,5337,4.486,0.825,0
FP,54.35635067,6.4345,10500,38.81,24.18,566,12.899,6161,4.281,1.255,0
FP,0.54624855,2.0543,640,18.93,2677.36,1837,15.996,5414,4.625,0.714,0
FP,8.4120069,3.923,820,1.71,28.69,590,15.156,4502,4.668,0.621,0
FP,0.995861402,1.1507,4990,26.93,1124.35,1477,15.577,5286,4.604,0.706,0
FP,8.387210055,1.6477,4950,72.52,509.55,1211,14.01,6089,4.044,1.795,0
FP,15.2384539,19.292,7020,9.84,111.67,829,15.148,6384,4.419,1.086,0
FP,0.413334492,2.3808,2030,31.52,9374.09,2509,14.784,5973,4.465,1.016,0
FP,0.93374614,6.551,1720,149.71,28084.15,3303,13.964,5438,3.424,4.319,0
FP,6.47179275,6.788,403,2.08,316,1075,15.403,6341,4.446,1.033,0
FP,37.4783492,5.317,1470,10.05,1.12,262,15.501,3687,4.813,0.44,0
FP,8.09695764,3.319,284,34,484.58,1197,13.295,5949,4.024,1.707,0
FP,0.528755447,5.714,409,47.75,27241.45,3271,14.662,6151,3.92,1.954,0
FP,10.9110487,7.033,402,2.36,90.07,786,15.172,5903,4.546,0.864,0
FP,3.14051153,8.2806,1440,31.01,689.48,1306,15.246,6108,4.443,0.974,0
FP,12.71379418,2.44093,36700,2.31,0.26,181,13.102,2661,5.283,0.116,0
FP,15.80110003,6.37505,37500,15.61,33.6,614,15.513,5383,4.587,0.789,0
FP,1.739428983,2.4894,5900,268.65,612.49,1268,15.929,5415,4.603,0.742,0
FP,1.217266418,3.3208,5810,14.49,7548.29,2378,13.371,6631,4.145,1.638,0
FP,19.56309252,6.9547,13000,23.76,205.39,965,11.115,6208,3.959,1.831,0
FP,3.7228551,12.8164,2970,5.67,368.33,1118,15.513,5873,4.547,0.863,0
FP,48.93786896,6.5868,7240,24.19,80.37,764,13.96,7066,4.094,1.761,0
FP,5.48990788,4.02,599,23.6,275.65,1039,15.03,5982,4.493,0.96,0
FP,0.73093905,2.8437,451,1.45,1159.62,1488,15.736,4768,4.588,0.711,0
FP,0.933749941,6.606,415,12.93,168.44,919,14.96,3682,4.786,0.48,0
FP,0.445275074,2.276,255,1.21,3419.7,1950,14.507,5346,4.621,0.725,0
FP,10.81013273,4.4618,6170,13.95,222.68,985,13.794,6211,4.269,1.284,0
FP,3.273699006,3.07626,6860,22.36,20728.79,3060,13.234,10816,4.086,2.493,0
FP,7.047103499,3.3208,71300,51.86,196.62,955,13.361,5730,4.417,1.035,0
FP,0.530300102,2.8502,3040,35.73,7972.18,2410,15.435,6184,4.448,1.038,0
FP,1.073917869,2.4305,1930,33.01,2450.63,1794,15.686,5962,4.479,0.959,0
FP,4.206096814,10.7381,1300,32.66,581.11,1252,14.081,6306,4.426,1.076,0
FP,19.56313723,6.8575,5540,9.73,58.71,706,14.035,5766,4.352,1.077,0
FP,2.227718792,4.9699,1040,8.88,906.46,1400,14.85,6038,4.508,0.922,0
FP,0.591914504,1.0225,1060,27.21,1746.78,1646,15.643,5122,4.659,0.655,0
FP,3.125814002,1.7895,239,1.88,1073.04,1460,14.521,6358,4.346,1.181,0
FP,10.80487163,2.7215,293,1.71,127.84,857,14.503,6092,4.471,0.998,0
FP,1.487084251,1.3233,296,1.6,1076.29,1462,15.52,5650,4.551,0.876,0
